date,year,month,day,day_of_year,station_id,station_name,basin,country,latitude,longitude,rainfall_mm,river_level_m,soil_moisture_percent,temperature_c,monsoon_season,flood_risk_score,flood_event_occurred,severity_level
2000-03-04,2000,3,4,64,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,34.0,6.28,58.1,23.4,0,0.1541,0,Normal (Green)
2000-03-04,2000,3,4,64,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,33.4,7.63,69.5,20.0,0,0.1526,0,Normal (Green)
2000-03-04,2000,3,4,64,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,34.8,6.8,58.5,23.4,0,0.1398,0,Normal (Green)
2000-03-11,2000,3,11,71,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,41.7,5.06,59.0,22.1,0,0.1505,0,Normal (Green)
2000-03-11,2000,3,11,71,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,18.8,5.2,59.5,26.4,0,0.0892,0,Normal (Green)
2000-03-11,2000,3,11,71,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,19.7,3.57,46.1,23.8,0,0.0807,0,Normal (Green)
2000-03-11,2000,3,11,71,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,31.6,5.04,47.8,23.7,0,0.1048,0,Normal (Green)
2000-03-11,2000,3,11,71,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,41.9,5.44,67.3,22.8,0,0.1907,0,Normal (Green)
2000-03-11,2000,3,11,71,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,29.5,7.58,59.1,21.9,0,0.1426,0,Normal (Green)
2000-03-11,2000,3,11,71,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,58.2,9.79,60.0,22.6,0,0.2362,0,Normal (Green)
2000-03-11,2000,3,11,71,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,32.1,11.01,42.8,26.1,0,0.1013,0,Normal (Green)
2000-03-11,2000,3,11,71,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,24.9,8.61,50.6,23.4,0,0.0963,0,Normal (Green)
2000-03-11,2000,3,11,71,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,15.4,4.29,35.0,21.1,0,0.0603,0,Normal (Green)
2000-03-11,2000,3,11,71,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,18.0,4.07,31.3,23.5,0,0.0637,0,Normal (Green)
2000-03-11,2000,3,11,71,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,17.8,6.41,51.0,22.5,0,0.1049,0,Normal (Green)
2000-03-11,2000,3,11,71,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,48.5,6.37,62.3,25.0,0,0.1932,0,Normal (Green)
2000-03-11,2000,3,11,71,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,23.0,7.91,58.8,25.5,0,0.1256,0,Normal (Green)
2000-03-11,2000,3,11,71,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,44.0,6.4,62.0,25.2,0,0.1514,0,Normal (Green)
2000-03-18,2000,3,18,78,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,30.2,4.17,54.8,23.0,0,0.1024,0,Normal (Green)
2000-03-18,2000,3,18,78,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,36.1,6.11,45.9,23.3,0,0.1125,0,Normal (Green)
2000-03-18,2000,3,18,78,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,31.7,3.99,42.0,28.0,0,0.1007,0,Normal (Green)
2000-03-18,2000,3,18,78,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,38.7,6.16,54.4,22.0,0,0.1533,0,Normal (Green)
2000-03-18,2000,3,18,78,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,31.6,4.79,61.9,23.3,0,0.1381,0,Normal (Green)
2000-03-18,2000,3,18,78,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,22.3,6.9,69.4,23.7,0,0.1304,0,Normal (Green)
2000-03-18,2000,3,18,78,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,33.0,8.52,69.0,25.3,0,0.1642,0,Normal (Green)
2000-03-18,2000,3,18,78,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,32.1,11.36,42.5,23.2,0,0.1044,0,Normal (Green)
2000-03-18,2000,3,18,78,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,35.4,10.62,50.0,25.1,0,0.1375,0,Normal (Green)
2000-03-18,2000,3,18,78,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,21.7,4.94,27.6,23.6,0,0.0688,0,Normal (Green)
2000-03-18,2000,3,18,78,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,81.9,7.15,51.4,23.5,0,0.3119,0,Normal (Green)
2000-03-18,2000,3,18,78,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,37.4,6.0,53.3,25.0,0,0.1272,0,Normal (Green)
2000-03-18,2000,3,18,78,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,60.7,6.24,57.8,24.9,0,0.2072,0,Normal (Green)
2000-03-18,2000,3,18,78,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,21.1,7.34,65.8,22.6,0,0.1213,0,Normal (Green)
2000-03-18,2000,3,18,78,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,31.9,6.63,55.5,25.5,0,0.1272,0,Normal (Green)
2000-03-25,2000,3,25,85,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,40.1,5.38,53.9,25.7,0,0.1503,0,Normal (Green)
2000-03-25,2000,3,25,85,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,99.7,9.03,66.3,26.6,0,0.4114,0,Normal (Green)
2000-03-25,2000,3,25,85,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,29.5,4.71,37.2,21.4,0,0.1125,0,Normal (Green)
2000-03-25,2000,3,25,85,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,21.1,4.44,39.0,22.9,0,0.0734,0,Normal (Green)
2000-03-25,2000,3,25,85,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,24.0,3.74,39.3,22.5,0,0.0762,0,Normal (Green)
2000-03-25,2000,3,25,85,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,27.0,7.59,63.3,23.4,0,0.1447,0,Normal (Green)
2000-03-25,2000,3,25,85,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,69.0,8.76,73.9,24.6,0,0.264,0,Normal (Green)
2000-03-25,2000,3,25,85,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,30.0,10.71,47.2,22.6,0,0.1005,0,Normal (Green)
2000-03-25,2000,3,25,85,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,33.1,9.3,54.6,22.6,0,0.1207,0,Normal (Green)
2000-03-25,2000,3,25,85,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,11.3,5.58,29.9,22.6,0,0.0702,0,Normal (Green)
2000-03-25,2000,3,25,85,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,25.1,5.03,35.7,22.8,0,0.0913,0,Normal (Green)
2000-03-25,2000,3,25,85,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,144.0,11.33,79.1,27.0,0,0.725,1,Severe (Orange)
2000-03-25,2000,3,25,85,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,42.4,5.67,71.4,22.8,0,0.1728,0,Normal (Green)
2000-03-25,2000,3,25,85,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,21.2,6.23,52.7,24.3,0,0.089,0,Normal (Green)
2000-03-25,2000,3,25,85,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,38.1,6.78,71.0,24.5,0,0.1646,0,Normal (Green)
2000-04-01,2000,4,1,92,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,48.9,5.59,58.8,25.1,0,0.183,0,Normal (Green)
2000-04-01,2000,4,1,92,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,53.5,8.09,63.1,27.0,0,0.2266,0,Normal (Green)
2000-04-01,2000,4,1,92,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,44.1,4.86,58.2,26.5,0,0.173,0,Normal (Green)
2000-04-01,2000,4,1,92,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,52.9,6.91,50.9,24.5,0,0.201,0,Normal (Green)
2000-04-01,2000,4,1,92,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,31.0,5.09,54.1,27.7,0,0.1357,0,Normal (Green)
2000-04-01,2000,4,1,92,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,41.5,7.52,59.5,25.4,0,0.1635,0,Normal (Green)
2000-04-01,2000,4,1,92,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,68.2,9.62,69.9,25.6,0,0.2803,0,Normal (Green)
2000-04-01,2000,4,1,92,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,43.7,14.53,60.9,22.8,0,0.1935,0,Normal (Green)
2000-04-01,2000,4,1,92,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,49.9,11.41,48.2,24.3,0,0.1749,0,Normal (Green)
2000-04-01,2000,4,1,92,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,14.2,5.27,38.8,22.8,0,0.0756,0,Normal (Green)
2000-04-01,2000,4,1,92,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,43.8,6.3,43.4,24.0,0,0.1638,0,Normal (Green)
2000-04-01,2000,4,1,92,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,25.4,5.56,61.6,25.3,0,0.1106,0,Normal (Green)
2000-04-01,2000,4,1,92,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,62.2,6.21,59.6,25.4,0,0.2131,0,Normal (Green)
2000-04-01,2000,4,1,92,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,57.2,7.99,66.3,24.6,0,0.2046,0,Normal (Green)
2000-04-01,2000,4,1,92,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,43.1,7.97,61.3,23.7,0,0.1914,0,Normal (Green)
2000-04-08,2000,4,8,99,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,64.7,5.84,64.0,25.3,0,0.2407,0,Normal (Green)
2000-04-08,2000,4,8,99,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,34.6,5.61,47.5,28.1,0,0.1029,0,Normal (Green)
2000-04-08,2000,4,8,99,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,36.5,5.03,50.2,25.1,0,0.1524,0,Normal (Green)
2000-04-08,2000,4,8,99,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,48.9,6.72,56.5,27.7,0,0.1958,0,Normal (Green)
2000-04-08,2000,4,8,99,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,25.8,5.08,61.4,26.5,0,0.1371,0,Normal (Green)
2000-04-08,2000,4,8,99,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,33.5,6.1,52.8,27.9,0,0.1103,0,Normal (Green)
2000-04-08,2000,4,8,99,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,60.3,8.07,57.7,26.2,0,0.1892,0,Normal (Green)
2000-04-08,2000,4,8,99,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,34.8,11.93,48.6,21.3,0,0.1216,0,Normal (Green)
2000-04-08,2000,4,8,99,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,30.3,10.18,48.0,25.6,0,0.1204,0,Normal (Green)
2000-04-08,2000,4,8,99,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,23.0,4.73,34.6,23.4,0,0.0725,0,Normal (Green)
2000-04-08,2000,4,8,99,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,38.7,5.45,36.4,24.9,0,0.1197,0,Normal (Green)
2000-04-08,2000,4,8,99,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,25.8,5.1,44.7,25.0,0,0.085,0,Normal (Green)
2000-04-08,2000,4,8,99,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,76.7,7.65,68.7,25.0,0,0.34,0,Normal (Green)
2000-04-08,2000,4,8,99,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,54.7,9.0,64.4,24.5,0,0.2239,0,Normal (Green)
2000-04-08,2000,4,8,99,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,72.5,8.74,65.3,27.0,0,0.3031,0,Normal (Green)
2000-04-15,2000,4,15,106,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,26.0,5.36,59.1,25.9,0,0.1333,0,Normal (Green)
2000-04-15,2000,4,15,106,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,52.9,7.4,57.5,26.2,0,0.1918,0,Normal (Green)
2000-04-15,2000,4,15,106,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,28.8,3.73,45.3,26.1,0,0.0938,0,Normal (Green)
2000-04-15,2000,4,15,106,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,38.4,6.25,50.4,28.9,0,0.1492,0,Normal (Green)
2000-04-15,2000,4,15,106,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,53.8,4.92,50.9,26.6,0,0.1656,0,Normal (Green)
2000-04-15,2000,4,15,106,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,31.4,5.8,55.3,22.7,0,0.105,0,Normal (Green)
2000-04-15,2000,4,15,106,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,73.3,10.38,58.7,24.0,0,0.293,0,Normal (Green)
2000-04-15,2000,4,15,106,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,60.7,12.39,57.9,26.5,0,0.1894,0,Normal (Green)
2000-04-15,2000,4,15,106,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,45.1,10.48,39.0,24.0,0,0.1358,0,Normal (Green)
2000-04-15,2000,4,15,106,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,32.1,5.27,42.5,27.2,0,0.099,0,Normal (Green)
2000-04-15,2000,4,15,106,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,21.8,5.14,39.9,24.4,0,0.0939,0,Normal (Green)
2000-04-15,2000,4,15,106,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,34.6,7.0,58.1,21.1,0,0.1541,0,Normal (Green)
2000-04-15,2000,4,15,106,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,71.0,6.34,74.1,25.5,0,0.273,0,Normal (Green)
2000-04-15,2000,4,15,106,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,55.5,8.15,60.7,26.0,0,0.1944,0,Normal (Green)
2000-04-15,2000,4,15,106,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,67.1,7.19,69.1,23.5,0,0.2383,0,Normal (Green)
2000-04-22,2000,4,22,113,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,54.7,5.57,60.4,23.5,0,0.1976,0,Normal (Green)
2000-04-22,2000,4,22,113,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,32.6,5.81,53.6,29.0,0,0.1109,0,Normal (Green)
2000-04-22,2000,4,22,113,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,47.8,4.83,48.8,26.1,0,0.1633,0,Normal (Green)
2000-04-22,2000,4,22,113,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,31.1,4.71,53.7,25.8,0,0.1036,0,Normal (Green)
2000-04-22,2000,4,22,113,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,29.5,4.51,52.3,26.5,0,0.1138,0,Normal (Green)
2000-04-22,2000,4,22,113,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,30.0,5.99,63.5,25.7,0,0.1162,0,Normal (Green)
2000-04-22,2000,4,22,113,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,61.6,9.17,63.8,25.9,0,0.2346,0,Normal (Green)
2000-04-22,2000,4,22,113,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,34.7,12.85,55.4,23.4,0,0.142,0,Normal (Green)
2000-04-22,2000,4,22,113,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,40.5,10.06,46.5,25.2,0,0.1324,0,Normal (Green)
2000-04-22,2000,4,22,113,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,30.6,6.56,35.5,28.1,0,0.1159,0,Normal (Green)
2000-04-22,2000,4,22,113,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,43.7,5.64,47.1,26.6,0,0.148,0,Normal (Green)
2000-04-22,2000,4,22,113,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,51.4,6.76,51.3,25.8,0,0.1682,0,Normal (Green)
2000-04-22,2000,4,22,113,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,95.2,7.01,76.4,26.1,0,0.3872,0,Normal (Green)
2000-04-22,2000,4,22,113,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,61.1,8.99,69.5,26.0,0,0.2509,0,Normal (Green)
2000-04-22,2000,4,22,113,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,45.7,7.49,68.2,26.5,0,0.1955,0,Normal (Green)
2000-04-29,2000,4,29,120,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,39.6,5.68,54.0,24.1,0,0.1596,0,Normal (Green)
2000-04-29,2000,4,29,120,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,39.3,6.5,68.4,24.7,0,0.1578,0,Normal (Green)
2000-04-29,2000,4,29,120,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,35.7,4.02,40.7,24.6,0,0.1052,0,Normal (Green)
2000-04-29,2000,4,29,120,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,43.0,6.2,47.1,29.1,0,0.1509,0,Normal (Green)
2000-04-29,2000,4,29,120,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,59.7,5.53,56.7,25.8,0,0.2143,0,Normal (Green)
2000-04-29,2000,4,29,120,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,45.8,7.24,67.7,28.9,0,0.1786,0,Normal (Green)
2000-04-29,2000,4,29,120,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,75.4,10.65,72.1,25.9,0,0.3439,0,Normal (Green)
2000-04-29,2000,4,29,120,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,53.9,13.03,54.9,23.5,0,0.1799,0,Normal (Green)
2000-04-29,2000,4,29,120,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,30.1,8.98,46.9,27.0,0,0.1032,0,Normal (Green)
2000-04-29,2000,4,29,120,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,25.7,5.95,32.3,22.7,0,0.0935,0,Normal (Green)
2000-04-29,2000,4,29,120,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,23.2,5.13,39.0,22.8,0,0.0944,0,Normal (Green)
2000-04-29,2000,4,29,120,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,28.8,6.18,61.1,25.3,0,0.1283,0,Normal (Green)
2000-04-29,2000,4,29,120,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,38.3,5.97,64.5,26.5,0,0.1628,0,Normal (Green)
2000-04-29,2000,4,29,120,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,65.6,8.41,70.1,23.5,0,0.2455,0,Normal (Green)
2000-04-29,2000,4,29,120,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,71.0,9.06,59.9,24.4,0,0.2981,0,Normal (Green)
2000-05-06,2000,5,6,127,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,178.9,10.22,92.2,26.4,1,0.9013,1,Severe (Orange)
2000-05-06,2000,5,6,127,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,278.1,16.82,98.0,28.4,1,0.9872,1,Critical (Red)
2000-05-06,2000,5,6,127,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,266.0,10.47,97.2,29.9,1,0.9815,1,Critical (Red)
2000-05-06,2000,5,6,127,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,158.8,9.92,72.4,31.6,1,0.7945,1,Severe (Orange)
2000-05-06,2000,5,6,127,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,277.3,12.03,98.0,27.0,1,0.9868,1,Critical (Red)
2000-05-06,2000,5,6,127,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,397.8,22.5,98.0,26.4,1,0.99,1,Critical (Red)
2000-05-06,2000,5,6,127,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,258.3,18.13,98.0,25.8,1,0.9772,1,Critical (Red)
2000-05-06,2000,5,6,127,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,195.3,23.02,77.4,27.0,1,0.8908,1,Severe (Orange)
2000-05-06,2000,5,6,127,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,151.6,17.44,68.9,28.1,1,0.7701,1,Severe (Orange)
2000-05-06,2000,5,6,127,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,105.0,8.27,48.8,30.0,1,0.4609,0,Warning (Yellow)
2000-05-06,2000,5,6,127,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,169.5,9.06,63.2,26.9,1,0.7939,1,Severe (Orange)
2000-05-06,2000,5,6,127,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,281.4,15.72,95.9,27.5,1,0.9865,1,Critical (Red)
2000-05-06,2000,5,6,127,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,431.5,19.73,98.0,28.6,1,0.99,1,Critical (Red)
2000-05-06,2000,5,6,127,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,264.8,17.95,98.0,27.7,1,0.9808,1,Critical (Red)
2000-05-06,2000,5,6,127,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,322.6,18.24,98.0,28.0,1,0.99,1,Critical (Red)
2000-05-13,2000,5,13,134,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,282.7,13.41,95.5,25.6,1,0.9893,1,Critical (Red)
2000-05-13,2000,5,13,134,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,349.3,20.06,98.0,25.5,1,0.99,1,Critical (Red)
2000-05-13,2000,5,13,134,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,218.3,9.54,81.3,28.7,1,0.9447,1,Critical (Red)
2000-05-13,2000,5,13,134,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,552.9,25.14,98.0,27.6,1,0.99,1,Critical (Red)
2000-05-13,2000,5,13,134,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,322.5,14.09,98.0,28.7,1,0.99,1,Critical (Red)
2000-05-13,2000,5,13,134,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,170.2,12.85,91.0,25.9,1,0.8623,1,Severe (Orange)
2000-05-13,2000,5,13,134,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,465.5,29.98,98.0,27.6,1,0.99,1,Critical (Red)
2000-05-13,2000,5,13,134,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,311.5,33.66,98.0,27.8,1,0.99,1,Critical (Red)
2000-05-13,2000,5,13,134,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,200.5,20.12,73.3,25.4,1,0.9086,1,Severe (Orange)
2000-05-13,2000,5,13,134,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,71.1,6.62,41.4,27.9,1,0.2534,0,Normal (Green)
